seed,method,condition,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
2063062193,boundary_aware,moderate,0.028435124342246786,0.0706413699615481,0.8475,0.0,0.4275,190.69012516495087
2063062193,boundary_aware,strong,0.0380050570645388,0.09228982608314701,0.7225,0.0025,0.4225,178.17255118205208
2063062193,robust_control_aware,moderate,0.017376101711808034,0.04660048669102799,0.9625,0.0,0.47,190.1166891324625
2063062193,robust_control_aware,strong,0.025793813881216952,0.0686219067326761,0.8675,0.0,0.455,183.57729484610303
2040692670,boundary_aware,moderate,0.028194954659663665,0.0690675975180023,0.8575,0.0,0.4675,193.49641454672638
2040692670,boundary_aware,strong,0.038887398116283424,0.09408144417519815,0.7225,0.0,0.4175,185.18446219081193
2040692670,robust_control_aware,moderate,0.019358317152433642,0.05064728156493891,0.945,0.0,0.4575,192.2429300411537
2040692670,robust_control_aware,strong,0.02650295027696364,0.07064573285357667,0.8625,0.0,0.44,188.42802914919713
2111163555,boundary_aware,moderate,0.028819376184467175,0.0707757593472918,0.8525,0.0,0.4375,192.55532512464634
2111163555,boundary_aware,strong,0.03475581430477273,0.08963972261725334,0.7775,0.0,0.4425,183.99627850394677
2111163555,robust_control_aware,moderate,0.020056979826539836,0.05309620390528567,0.935,0.0,0.46,193.05537364221632
2111163555,robust_control_aware,strong,0.023800334722527804,0.06588968566721552,0.88,0.0,0.4325,184.57191845451737
